dataset_label,frag_id,frag_size_char,frag_size_num,sample_design,N,N_std,S_obs,n_base,coverage,cov_base,S_std_mean,S_n_mean,S_PIE_mean,S_cov_mean,S_chao_mean,S_std_sd,S_n_sd,S_PIE_sd,S_cov_sd,S_chao_sd,exp_S_std_mean,exp_S_n_mean,exp_S_PIE_mean,exp_S_cov_mean,exp_S_chao_mean,exp_S_std_sd,exp_S_n_sd,exp_S_PIE_sd,exp_S_cov_sd,exp_S_chao_sd,z_S_std,z_S_n,z_S_PIE,z_S_cov,z_S_chao
Dickman_1987,Headington School,0.64,0.64,standardized_fragment,60.6,60.6,7,33,0.9850076471061741,0.9007248120751028,6.343539803275963,5.485612842176106,2.4348625038167255,4.37937,7.178041666666666,0.7358253484509132,0.6035514952145775,0.3890002619365287,0.6948201553939757,1.5732178404059265,13.013187991676165,10.034674960397929,7.248227188535149,9.958005,14.317092633928572,0.8061470996155159,0.5768212423451657,0.7841605897871556,0.7917613435249934,2.3006282342417657,-8.27348779345758,-7.886433064993984,-6.138238451928467,-7.045854215568811,-3.103087609291544
Dickman_1987,Old Rd wood,0.65,0.65,standardized_fragment,51.2,51.2,8,33,0.9624341475095786,0.9007248120751028,6.215,5.433197531458068,1.9259562797838237,4.5078,7.687426470588235,0.9867336094815065,0.7995176668913997,0.3042196515931641,1.0869777103112868,2.615205656221525,13.013187991676165,10.034674960397929,7.248227188535149,9.958005,14.317092633928572,0.8061470996155159,0.5768212423451657,0.7841605897871556,0.7917613435249934,2.3006282342417657,-8.432937357113232,-7.977302309865991,-6.787220600050746,-6.88364624589424,-2.8816764328397992
Dickman_1987,Lady Berlin,0.7,0.7,standardized_fragment,25.4,25.4,7,33,0.846707991288323,0.9007248120751028,5.315,5.700621326851441,2.682233044387351,5.011215,6.6608,0.9697821337468914,1.1949189329738834,0.7480275284881732,1.5334113835271517,2.3368508122242133,13.013187991676165,10.034674960397929,7.248227188535149,9.958005,14.317092633928572,0.8061470996155159,0.5768212423451657,0.7841605897871556,0.7917613435249934,2.3006282342417657,-9.549358913959676,-7.5136858967357885,-5.822779419949099,-6.2478296527795125,-3.3279138802066868
Dickman_1987,Pullen Field wood,0.8,0.8,standardized_fragment,54.4,54.4,11,33,0.9284795885567342,0.9007248120751028,9.125,7.821906443530013,4.25879145923256,7.451385,11.86905864197531,1.0511419968241384,0.8293864902786534,0.8464063716304081,1.2995629751601248,3.5064145063950445,13.013187991676165,10.034674960397929,7.248227188535149,9.958005,14.317092633928572,0.8061470996155159,0.5768212423451657,0.7841605897871556,0.7917613435249934,2.3006282342417657,-4.823174323309727,-3.8361425592988323,-3.8122748939907964,-3.165878228962657,-1.0640719589186816
Dickman_1987,Cowley Church,0.82,0.82,standardized_fragment,66.2,66.2,8,33,0.9853438354193641,0.9007248120751028,7.515,6.714031237724091,4.679945767735753,5.67539,7.977058080808081,0.5757014511046677,0.49593399364369933,0.5586646666232192,0.5799077364668197,1.1083456827474707,13.013187991676165,10.034674960397929,7.248227188535149,9.958005,14.317092633928572,0.8061470996155159,0.5768212423451657,0.7841605897871556,0.7917613435249934,2.3006282342417657,-6.820328441668368,-5.756798603971641,-3.275198287504481,-5.40897207854757,-2.7557840327079277
Dickman_1987,Oriel wood,0.9,0.9,standardized_fragment,55.800000000000004,55.800000000000004,12,33,0.9665959573793675,0.9007248120751028,10.377606146326036,8.887014404536002,4.247926371385433,8.976795,12.794045454545454,0.9793605440008063,0.7850130680506102,0.8898690416105149,1.215279384705199,3.634115279968542,13.013187991676165,10.034674960397929,7.248227188535149,9.958005,14.317092633928572,0.8061470996155159,0.5768212423451657,0.7841605897871556,0.7917613435249934,2.3006282342417657,-3.269355985535574,-1.9896294928319844,-3.82613058629239,-1.2392749507466034,-0.6620135999004984
Dickman_1987,Rec Gd wood,1.13,1.13,standardized_fragment,18.3,18.3,2,33,1,0.9007248120751028,1.99,1.99,1.5614248040153045,1.602235,1.99,0.09974842727441166,0.09974842727441166,0.24935268092224724,0.18622005617443044,0.09974842727441166,13.013187991676165,10.034674960397929,7.248227188535149,9.958005,14.317092633928572,0.8061470996155159,0.5768212423451657,0.7841605897871556,0.7917613435249934,2.3006282342417657,-13.67391633230904,-13.946565018463819,-7.2520889962901744,-10.553394742409818,-5.358141941603746
Dickman_1987,Saxon Rd grass,1.16,1.16,standardized_fragment,90.4,90.4,9,33,0.9781208395332446,0.9007248120751028,8.1,6.441125611907643,3.4630146259822725,5.49294,8.830747685185186,0.8387595531138221,0.5378146911241201,0.37771694588301025,0.7165612650940363,1.4971469505439006,13.013187991676165,10.034674960397929,7.248227188535149,9.958005,14.317092633928572,0.8061470996155159,0.5768212423451657,0.7841605897871556,0.7917613435249934,2.3006282342417657,-6.094654429718179,-6.229918533998669,-4.827088496732914,-5.639407678229308,-2.3847159949993224
Dickman_1987,Girdlestone Rd scrub,1.18,1.18,standardized_fragment,164.1,164.1,11,33,0.9878865794663783,0.9007248120751028,10.07,7.349805457943758,4.53293141306927,6.41349,10.944841209349594,0.8114135565782685,0.38622182039703146,0.42702280287021066,0.4695300225870043,1.7730660602908805,13.013187991676165,10.034674960397929,7.248227188535149,9.958005,14.317092633928572,0.8061470996155159,0.5768212423451657,0.7841605897871556,0.7917613435249934,2.3006282342417657,-3.6509316886209606,-4.654595402101305,-3.462678194785192,-4.476746722970203,-1.4657958962632636
Dickman_1987,Grange,1.18,1.18,standardized_fragment,88.4,88.4,10,33,0.9891828470152578,0.9007248120751028,9.23,7.400943319906016,4.179615167856488,6.617565,10.269509943181818,0.7681472848720364,0.5680209708005174,0.5235858438939386,0.7473670808529859,1.726944393682959,13.013187991676165,10.034674960397929,7.248227188535149,9.958005,14.317092633928572,0.8061470996155159,0.5768212423451657,0.7841605897871556,0.7917613435249934,2.3006282342417657,-4.692925141677642,-4.565940792651854,-3.9132443795875704,-4.21899860016916,-1.7593380062471262
Dickman_1987,Jesus College wood,1.31,1.31,standardized_fragment,63.1,63.1,14,33,0.9381036390275992,0.9007248120751028,12.065,9.891789096169111,6.32864267643242,10.40603,15.186469198790627,1.1651449755589867,0.8225202555020543,0.9497607454516345,1.536105134429314,4.648533913454594,13.013187991676165,10.034674960397929,7.248227188535149,9.958005,14.317092633928572,0.8061470996155159,0.5768212423451657,0.7841605897871556,0.7917613435249934,2.3006282342417657,-1.176197237611343,-0.24771255588280866,-1.172699220133381,0.5658586437238164,0.37788659285431286
Dickman_1987,Marston Meadow,1.31,1.31,standardized_fragment,51.2,51.2,8,33,0.9031157361660079,0.9007248120751028,6.075,5.146857712759111,2.108439411266226,3.992685,8.338480392156862,1.0840900591193552,0.842979144802679,0.3351402935962344,1.2015930864908106,3.0897888559396285,13.013187991676165,10.034674960397929,7.248227188535149,9.958005,14.317092633928572,0.8061470996155159,0.5768212423451657,0.7841605897871556,0.7917613435249934,2.3006282342417657,-8.606602932622678,-8.473712285224723,-6.554509170964602,-7.5342400191475045,-2.5986868077110787
Dickman_1987,Pullens Field scrub,1.76,1.76,standardized_fragment,140.8,140.8,8,33,0.9931900018705574,0.9007248120751028,7.318174347087176,5.066422128747429,3.546828819693132,3.68075,8.126418154761906,0.7419140978444954,0.40616562288211516,0.17523907354974846,0.32126769548276096,1.4668748394254714,13.013187991676165,10.034674960397929,7.248227188535149,9.958005,14.317092633928572,0.8061470996155159,0.5768212423451657,0.7841605897871556,0.7917613435249934,2.3006282342417657,-7.0644844437264265,-8.61315857829926,-4.720204530868717,-7.928216060729981,-2.6908626031041347
Dickman_1987,Golf course,2.8,2.8,standardized_fragment,71.1,71.1,7,33,0.9863254465687795,0.9007248120751028,6.515,5.786756752560337,3.8601115647327546,4.656075,6.786126760563381,0.5757014511046677,0.4512195336045274,0.4054709545255938,0.4852779334965618,0.8619334321895277,13.013187991676165,10.034674960397929,7.248227188535149,9.958005,14.317092633928572,0.8061470996155159,0.5768212423451657,0.7841605897871556,0.7917613435249934,2.3006282342417657,-8.060796838164418,-7.364358133842213,-4.320691026722,-6.696373905292377,-3.273438863905461
Dickman_1987,Stansfeld,7.4,7.4,standardized_fragment,112.9,112.9,14,33,0.9914482950468128,0.9007248120751028,13.013187991676165,10.034674960397929,7.248227188535149,9.958005,14.317092633928572,0.8061470996155159,0.5768212423451657,0.7841605897871556,0.7917613435249934,2.3006282342417657,13.013187991676165,10.034674960397929,7.248227188535149,9.958005,14.317092633928572,0.8061470996155159,0.5768212423451657,0.7841605897871556,0.7917613435249934,2.3006282342417657,0,0,0,0,0
