dataset_label,frag_id,frag_size_char,frag_size_num,sample_design,N,N_std,S_obs,n_base,coverage,cov_base,S_std_mean,S_n_mean,S_PIE_mean,S_cov_mean,S_chao_mean,S_std_sd,S_n_sd,S_PIE_sd,S_cov_sd,S_chao_sd,exp_S_std_mean,exp_S_n_mean,exp_S_PIE_mean,exp_S_cov_mean,exp_S_chao_mean,exp_S_std_sd,exp_S_n_sd,exp_S_PIE_sd,exp_S_cov_sd,exp_S_chao_sd,z_S_std,z_S_n,z_S_PIE,z_S_cov,z_S_chao
Aizen_1994,small.fragment3,0.6,0.6,standardized_fragment,48,48,15,18,0.9208754208754208,0.8973512841141872,12.715,8.733708920672658,7.604188673493048,12.125845,15.679467881944444,1.2004082220217784,0.6599067816284708,1.8945370802769084,1.898838420643939,4.1175296547139775,11.091666666666667,6.953603504344437,6.352315066219863,8.503454999999999,13.864995365406951,1.0989484413401893,0.5611564784522524,0.9115421715210758,1.143124147457356,3.3670644531411584,1.4771696944705122,3.1722086168157584,1.373357861418746,3.168850914449897,0.538888560581238
Aizen_1994,small.fragment2,0.7,0.7,standardized_fragment,17,17,8,18,0.83710407239819,0.8973512841141872,6.66,6.768236781081463,6.971462210086009,7.220735,8.496274509803921,0.8991341451948516,0.9434904975852513,1.6862828152537843,2.108349425802423,2.8727511306302875,11.091666666666667,6.953603504344437,6.352315066219863,8.503454999999999,13.864995365406951,1.0989484413401893,0.5611564784522524,0.9115421715210758,1.143124147457356,3.3670644531411584,-4.032642933877918,-0.33032982845398207,0.6792303891250414,-1.122117840702731,-1.594481166107323
Aizen_1994,large.fragment3,2.2,2.2,standardized_fragment,71,71,16,18,0.9307643614495964,0.8973512841141872,13.655,8.736369832956056,8.949333614337204,11.43485,16.925487089201877,1.1587443385885667,0.4912414738212295,1.1725061901978018,1.285317279915839,4.433450269555017,11.091666666666667,6.953603504344437,6.352315066219863,8.503454999999999,13.864995365406951,1.0989484413401893,0.5611564784522524,0.9115421715210758,1.143124147457356,3.3670644531411584,2.332532844040706,3.1769504533365396,2.8490382883588787,2.564371513383114,0.908949551274485
Aizen_1994,large.fragment2,3.2,3.2,standardized_fragment,23,23,11,18,0.7902364607170099,0.8973512841141872,8.77,8.085046955332995,8.870066588170623,9.43693,11.347547101449276,1.1329243522582162,0.939915017940256,2.0965683224176725,2.1593522933355893,3.198272432606171,11.091666666666667,6.953603504344437,6.352315066219863,8.503454999999999,13.864995365406951,1.0989484413401893,0.5611564784522524,0.9115421715210758,1.143124147457356,3.3670644531411584,-2.112625651332058,2.0162708521324335,2.7620790355200224,0.8165998435745795,-0.7476685697564031
Aizen_1994,large.fragment1,3.8,3.8,standardized_fragment,14,14,3,18,1,0.8973512841141872,2.88,2.9022585679012347,2.229139780892691,2.49062,2.9310714285714288,0.3257769992899002,0.34230739116882336,0.5036038577878619,0.3362743489904408,0.3851294055370641,11.091666666666667,6.953603504344437,6.352315066219863,8.503454999999999,13.864995365406951,1.0989484413401893,0.5611564784522524,0.9115421715210758,1.143124147457356,3.3670644531411584,-7.472294748106997,-7.219634971723708,-4.5232962490883954,-5.260001735921957,-3.2473164945313675
Aizen_1994,continuous.forest1,continuous,38,standardized_fragment,13,13,5,18,0.9423076923076923,0.8973512841141872,4.465,4.7256181195027365,4.431994452582352,4.451045,5.086538461538462,0.6087923625535373,0.7637229411744468,1.075789301411349,0.8636002140013141,1.1598462087596746,11.091666666666667,6.953603504344437,6.352315066219863,8.503454999999999,13.864995365406951,1.0989484413401893,0.5611564784522524,0.9115421715210758,1.143124147457356,3.3670644531411584,-6.030006884204063,-3.970346009346259,-2.106672267760364,-3.5450305279734926,-2.607154399934045
Aizen_1994,continuous.forest2,continuous,38,standardized_fragment,82,82,15,18,0.9399145451308528,0.8973512841141872,12.84,7.691258702943817,5.961678701065899,10.06982,15.795512195121951,1.277717814726848,0.5336878023485866,0.9852235850592589,1.324068887822115,3.622186277714447,11.091666666666667,6.953603504344437,6.352315066219863,8.503454999999999,13.864995365406951,1.0989484413401893,0.5611564784522524,0.9115421715210758,1.143124147457356,3.3670644531411584,1.5909147941473998,1.3145267441871764,-0.42854447918971866,1.3702492450046282,0.5733530963192601
Aizen_1994,continuous.forest3,continuous,38,standardized_fragment,130,130,19,18,0.9466266993160517,0.8973512841141872,15.97,8.443933690586757,8.66327204501134,10.9895,20.71293543956044,1.410335146740183,0.3860586918337237,0.6736136280926193,1.2417033405486386,5.319160872949353,11.091666666666667,6.953603504344437,6.352315066219863,8.503454999999999,13.864995365406951,1.0989484413401893,0.5611564784522524,0.9115421715210758,1.143124147457356,3.3670644531411584,4.439092090056664,2.655819265159084,2.5352167469500833,2.174781282968867,2.033801303614784
Almeida-Gomes_2014,F9,4.1,4.1,standardized_fragment,1,1,1,2,1,0.962962962962963,1,NA,NA,1,1,0,NA,NA,0,0,1.7966666666666666,NA,2.1011111111111105,1.7402416666666667,1.885,0.3030439927926486,NA,0.6164234129185164,0.41543252597213126,0.3890064625167506,-2.628881237094077,NA,NA,-1.7818577515914698,-2.2750264719879607
Almeida-Gomes_2014,F5,4.3,4.3,standardized_fragment,2,2,1,2,1,0.962962962962963,1,NA,1,1,1,0,NA,0,0,0,1.7966666666666666,NA,2.1011111111111105,1.7402416666666667,1.885,0.3030439927926486,NA,0.6164234129185164,0.41543252597213126,0.3890064625167506,-2.628881237094077,NA,-1.7862902155156521,-1.7818577515914698,-2.2750264719879607
Almeida-Gomes_2014,F8,6,6,standardized_fragment,3,3,2,2,0.8333333333333334,0.962962962962963,1.64,NA,2.28,1.8,1.8533333333333335,0.4812045188324021,NA,0.9624090376648039,0.6015056485405026,0.6416060251098695,1.7966666666666666,NA,2.1011111111111105,1.7402416666666667,1.885,0.3030439927926486,NA,0.6164234129185164,0.41543252597213126,0.3890064625167506,-0.5169766449515552,NA,0.29020456579013204,0.14384606307244746,-0.08140396039128256
Almeida-Gomes_2014,F11,7,7,standardized_fragment,2,2,2,2,0.6666666666666667,0.962962962962963,1.49,NA,NA,1.70756,1.735,0.5011544461485624,NA,NA,0.7236670202385241,0.7517316692228436,1.7966666666666666,NA,2.1011111111111105,1.7402416666666667,1.885,0.3030439927926486,NA,0.6164234129185164,0.41543252597213126,0.3890064625167506,-1.0119542837349584,NA,NA,-0.07866901271196836,-0.3855977071166033
Almeida-Gomes_2014,F10,8,8,standardized_fragment,5,5,3,2,0.7333333333333334,0.962962962962963,2.395,NA,2.955833333333332,2.40385,2.624,0.6006487280202646,NA,1.29428558728855,0.9627749506128824,0.8622886457229467,1.7966666666666666,NA,2.1011111111111105,1.7402416666666667,1.885,0.3030439927926486,NA,0.6164234129185164,0.41543252597213126,0.3890064625167506,1.974410803591577,NA,1.3865829952425988,1.5973913736784549,1.899711370394467
Almeida-Gomes_2014,F6,56,56,standardized_fragment,1,1,1,2,1,0.962962962962963,1,NA,NA,1,1,0,NA,NA,0,0,1.7966666666666666,NA,2.1011111111111105,1.7402416666666667,1.885,0.3030439927926486,NA,0.6164234129185164,0.41543252597213126,0.3890064625167506,-2.628881237094077,NA,NA,-1.7818577515914698,-2.2750264719879607
Almeida-Gomes_2014,F12,150,150,standardized_fragment,5,5,2,2,1,0.962962962962963,1.685,NA,1.6566666666666665,1.394,1.685,0.4656815397698432,NA,0.5550740515283227,0.33304443091699354,0.4656815397698432,1.7966666666666666,NA,2.1011111111111105,1.7402416666666667,1.885,0.3030439927926486,NA,0.6164234129185164,0.41543252597213126,0.3890064625167506,-0.36848335331653354,NA,-0.721005132397841,-0.8334486228694908,-0.5141302761554712
Almeida-Gomes_2014,F3,200,200,standardized_fragment,3,3,2,2,0.8333333333333334,0.962962962962963,1.595,NA,2.19,1.74375,1.7933333333333334,0.4921238966441695,NA,0.9842477932883388,0.6151548708052119,0.6561651955255594,1.7966666666666666,NA,2.1011111111111105,1.7402416666666667,1.885,0.3030439927926486,NA,0.6164234129185164,0.41543252597213126,0.3890064625167506,-0.665469936586576,NA,0.14420102647956928,0.008445013603890458,-0.23564304323792412
Almeida-Gomes_2014,F7,264,264,standardized_fragment,13,13,3,2,1,0.962962962962963,2.625,NA,2.3560819930052093,2.49458,2.638846153846154,0.48533778321813714,NA,0.39512772433514226,0.4467679167725526,0.5064595674380098,1.7966666666666666,NA,2.1011111111111105,1.7402416666666667,1.885,0.3030439927926486,NA,0.6164234129185164,0.41543252597213126,0.3890064625167506,2.733376516392796,NA,0.41362945752971064,1.8157902575590268,1.9378756562783157
Almeida-Gomes_2014,CF1,7200,7200,standardized_fragment,9,9,1,2,1,0.962962962962963,1,NA,1,1,1,0,NA,0,0,0,1.7966666666666666,NA,2.1011111111111105,1.7402416666666667,1.885,0.3030439927926486,NA,0.6164234129185164,0.41543252597213126,0.3890064625167506,-2.628881237094077,NA,-1.7862902155156521,-1.7818577515914698,-2.2750264719879607
Almeida-Gomes_2014,CF2,7200,7200,standardized_fragment,5,5,3,2,0.9,0.962962962962963,2.525,NA,3.280833333333332,2.607225,2.79,0.5665508798841349,NA,1.2956976330246066,0.9141540144778284,0.8244382890564409,1.7966666666666666,NA,2.1011111111111105,1.7402416666666667,1.885,0.3030439927926486,NA,0.6164234129185164,0.41543252597213126,0.3890064625167506,2.4033914238705263,NA,1.9138179983085202,2.0869413903125484,2.326439499603508
Almeida-Gomes_2014,CF3,7200,7200,standardized_fragment,5,5,2,2,1,0.962962962962963,1.865,NA,2.0225,1.6135,1.865,0.34258109849381085,NA,0.5535726057309426,0.33214356343856544,0.34258109849381085,1.7966666666666666,NA,2.1011111111111105,1.7402416666666667,1.885,0.3030439927926486,NA,0.6164234129185164,0.41543252597213126,0.3890064625167506,0.22548981322355063,NA,-0.1275277827928673,-0.3050836387210785,-0.05141302761554718
Andresen_2003,cattle ranch Colosso:  1-CO (1 ha),1,1,pooled,1536,1536,26,2016,0.9967481811846501,0.9969473148320082,23.44,24.429164363114438,2.347645474328852,23.86196,27.582647437040137,1.2626843862567092,1.5069869627918733,0.0839263077284853,2.800653376459746,5.730358581626647,39.74419154242866,43.32660331916561,8.046217217775599,43.3713425,47.725513447866035,1.340437512565289,1.7620899223188156,0.3073552304838397,3.8534665784653286,7.219446769803846,-12.163335768801476,-10.724446418252686,-18.5406694868216,-5.062813470091066,-2.7900844279475425
Andresen_2003,cattle ranch Porto Allegre - 1-PA (1 ha),1,1,pooled,1008,1008,18,2016,0.9940515571097774,0.9969473148320082,15.545,17.471101951465098,1.7768194142679015,16.378795,19.599223958333333,1.2791230507243907,2.2673879616349697,0.05668322265602505,3.2042381251693737,5.124138385216459,39.74419154242866,43.32660331916561,8.046217217775599,43.3713425,47.725513447866035,1.340437512565289,1.7620899223188156,0.3073552304838397,3.8534665784653286,7.219446769803846,-18.053203760402806,-14.673201997362352,-20.39788876746424,-7.004744157077905,-3.895906485130425
Andresen_2003,cattle ranch Colosso: 10-CO (10 ha),10,10,pooled,4113,2467.7999999999997,45,2016,0.9973260260591431,0.9969473148320082,37.38940749508456,36.23221933942013,6.839442728171856,35.998005,47.02584213044972,1.4991100684717737,1.3610955517821357,0.10654653948186094,2.030408861708281,8.09144817248921,39.74419154242866,43.32660331916561,8.046217217775599,43.3713425,47.725513447866035,1.340437512565289,1.7620899223188156,0.3073552304838397,3.8534665784653286,7.219446769803846,-1.7567279528290596,-4.0261191497024464,-3.92631837663551,-1.9134297261600965,-0.09691481075014946
Andresen_2003,cattle ranch Porto Allegre - 10-PA (10 ha),10,10,pooled,4402,2641.2,45,2016,0.9979556812341136,0.9969473148320082,38.94912580129309,37.521956265847066,7.612537439653448,37.040075,46.55373967595898,1.1759457896047558,1.0439146674553972,0.14102337820981767,1.4543074641824831,6.545707277251442,39.74419154242866,43.32660331916561,8.046217217775599,43.3713425,47.725513447866035,1.340437512565289,1.7620899223188156,0.3073552304838397,3.8534665784653286,7.219446769803846,-0.5931389816254795,-3.2941832194806175,-1.4110050362229076,-1.6430056861999487,-0.16230797307186087
Andresen_2003,control (800 ha),800,800,pooled,1774.5,1064.6999999999998,46.5,2016,0.9952153222142589,0.9969473148320082,39.74419154242866,43.32660331916561,8.046217217775599,43.3713425,47.725513447866035,1.340437512565289,1.7620899223188156,0.3073552304838397,3.8534665784653286,7.219446769803846,39.74419154242866,43.32660331916561,8.046217217775599,43.3713425,47.725513447866035,1.340437512565289,1.7620899223188156,0.3073552304838397,3.8534665784653286,7.219446769803846,0,0,0,0,0
Baldi_1999,23,0.018,0.018,pooled,7,7,5,6,0.6493506493506493,0.5705881135962165,3.745,3.5,5.04887878787879,2.87265,5.0025,0.6799164891078933,0.5728625224195263,2.0721327760197252,1.0783129655896724,1.833528947743983,8.814959314429997,3.5313913654892444,4.026188124095367,2.5696,21.53499330933924,0.5890139442493512,0.12782648342091996,0.30341031022246795,0.29530934296124295,5.674867541994557,-8.607536992848674,-0.2455779479270795,3.37065231248589,1.0262120289224077,-2.9132826778770116
Baldi_1999,16,0.025,0.025,pooled,10,10,5,6,0.6275862068965516,0.5705881135962165,3.71,2.9433809523809527,3.0639618488762763,2.040425,4.98575,0.877353260504908,0.5937116181854889,1.1773341854285948,0.6884738598184149,2.165986652403925,8.814959314429997,3.5313913654892444,4.026188124095367,2.5696,21.53499330933924,0.5890139442493512,0.12782648342091996,0.30341031022246795,0.29530934296124295,5.674867541994557,-8.666958336505665,-4.600067195559403,-3.1713697353051806,-1.7919345005940095,-2.91623428861965
Baldi_1999,4a,0.029,0.029,pooled,9,4.5,6,6,0.4771241830065359,0.5705881135962165,2.8173015873015883,3.5633333333333335,4.8454800199800205,2.86086,6.268888888888889,0.3833551356713904,0.585364095329763,2.09160281508656,1.0583937438330429,2.444707361120898,8.814959314429997,3.5313913654892444,4.026188124095367,2.5696,21.53499330933924,0.5890139442493512,0.12782648342091996,0.30341031022246795,0.29530934296124295,5.674867541994557,-10.18253945544858,0.24988536795546,2.700277044916266,0.9862877925884854,-2.6901252421276327
Baldi_1999,2a,0.03,0.03,pooled,14,10.5,9,6,0.510752688172043,0.5705881135962165,5.4981318681318685,4.076355311355311,6.4835749980477475,4.147005,10.387782738095238,0.7874336428497392,0.47768710416874083,2.4800974551983987,1.5866631795062887,4.483246205996188,8.814959314429997,3.5313913654892444,4.026188124095367,2.5696,21.53499330933924,0.5890139442493512,0.12782648342091996,0.30341031022246795,0.29530934296124295,5.674867541994557,-5.631152672497671,4.263310162977371,8.09922006984721,5.341534352358849,-1.9643120282109825
Baldi_1999,18,0.06,0.06,pooled,6,4.615384615384615,4,6,0.7619047619047619,0.5705881135962165,2.938333333333333,3.155,4.331785714285714,2.23688,3.8383333333333334,0.5236745785408516,0.6426820372509451,1.7321529036645897,0.767657734663007,1.2802356619325022,8.814959314429997,3.5313913654892444,4.026188124095367,2.5696,21.53499330933924,0.5890139442493512,0.12782648342091996,0.30341031022246795,0.29530934296124295,5.674867541994557,-9.977057484752642,-2.9445491686556458,1.0072089836573952,-1.1266829442767294,-3.118426966805647
Baldi_1999,19,0.08,0.08,pooled,3,3,3,6,0.33333333333333337,0.5705881135962165,2.115,2.6421064814814814,NA,1.6534149999999999,2.8133333333333335,0.6029867036876689,1.0939726248497568,NA,1.1499209685646763,1.3235149384479221,8.814959314429997,3.5313913654892444,4.026188124095367,2.5696,21.53499330933924,0.5890139442493512,0.12782648342091996,0.30341031022246795,0.29530934296124295,5.674867541994557,-11.374873854588506,-6.95696901149534,NA,-3.1024585636636703,-3.299047922698433
Baldi_1999,17,0.13,0.13,pooled,16,11.428571428571429,9,6,0.5720108695652174,0.5705881135962165,5.575930631868129,4.000505119880114,6.085059378122696,3.78059,10.162578125,0.8199408977571537,0.43111945787980155,1.993124908714658,1.1648787552669857,4.137410708260247,8.814959314429997,3.5313913654892444,4.026188124095367,2.5696,21.53499330933924,0.5890139442493512,0.12782648342091996,0.30341031022246795,0.29530934296124295,5.674867541994557,-5.499069613181634,3.6699261517359023,6.785765627139412,4.1007507173890305,-2.00399658673657
Baldi_1999,4,0.19,0.19,pooled,18,9,10,6,0.5629017447199265,0.5705881135962165,5.1130752776635155,3.993834302951956,5.867038302905488,3.93775,11.196891203703704,0.7145029587680659,0.4857060571096131,2.2533173703451697,1.355705793486353,4.5121070371941014,8.814959314429997,3.5313913654892444,4.026188124095367,2.5696,21.53499330933924,0.5890139442493512,0.12782648342091996,0.30341031022246795,0.29530934296124295,5.674867541994557,-6.284883529343642,3.6177396505537347,6.0671971808089324,4.632938417324504,-1.8217345214020595
Baldi_1999,6,0.21,0.21,pooled,7,6,6,6,0.3303571428571428,0.5705881135962165,3.822142857142857,3.822142857142857,6.585886363636367,3.57072,6.132142857142857,0.6679896198999828,0.6679896198999828,3.7139793492230355,1.6999489680782631,2.7600307919134766,8.814959314429997,3.5313913654892444,4.026188124095367,2.5696,21.53499330933924,0.5890139442493512,0.12782648342091996,0.30341031022246795,0.29530934296124295,5.674867541994557,-8.476567500706736,2.27457944451305,8.436424713663044,3.390072220408514,-2.714222021609109
Baldi_1999,3,0.3,0.3,pooled,12,4.8,8,6,0.5147058823529411,0.5705881135962165,3.5935101010101036,4.030443722943723,6.494403859387432,3.88778,8.83225,0.38496371082626385,0.48475490914753433,2.5073346561600562,1.6117188900371282,4.0077500441126634,8.814959314429997,3.5313913654892444,4.026188124095367,2.5696,21.53499330933924,0.5890139442493512,0.12782648342091996,0.30341031022246795,0.29530934296124295,5.674867541994557,-8.864729374232713,3.9041389866851635,8.13491055555201,4.463726026348583,-2.238421111213211
Baldi_1999,14,0.32,0.32,pooled,28,12,13,6,0.681195335276968,0.5705881135962165,6.486112509288159,4.2928426899187695,7.141462752488274,4.646705,15.024450892857143,0.6499906434803018,0.2871328597667452,1.6837001554013777,1.073328733813246,6.3203034103794735,8.814959314429997,3.5313913654892444,4.026188124095367,2.5696,21.53499330933924,0.5890139442493512,0.12782648342091996,0.30341031022246795,0.29530934296124295,5.674867541994557,-3.953805895223343,5.956913653973733,10.26753054669998,7.033658262118053,-1.1472589216053883
Baldi_1999,26,0.33,0.33,pooled,16,9.6,6,6,0.8204787234042553,0.5705881135962165,4.14675262237762,3.364805819180816,4.06229278854274,2.40138,5.758671875,0.5838270306011022,0.38513643852719953,1.0449264265559894,0.585947324368559,1.682872529890159,8.814959314429997,3.5313913654892444,4.026188124095367,2.5696,21.53499330933924,0.5890139442493512,0.12782648342091996,0.30341031022246795,0.29530934296124295,5.674867541994557,-7.9254604031516,-1.3032162181907059,0.118996168656562,-0.5696399521706883,-2.780033422382631
Baldi_1999,7,0.43,0.43,pooled,8,3.4285714285714284,6,6,0.41666666666666663,0.5705881135962165,2.40044642857143,3.679107142857143,5.4712414529914515,3.165455,6.289583333333334,0.2384889493534159,0.6096500058878105,2.3638240928067056,1.283270037020491,2.664445370451218,8.814959314429997,3.5313913654892444,4.026188124095367,2.5696,21.53499330933924,0.5890139442493512,0.12782648342091996,0.30341031022246795,0.29530934296124295,5.674867541994557,-10.890256416651265,1.1555960346768308,4.762703442201866,2.0177316234732254,-2.6864785588718028
Baldi_1999,11,0.51,0.51,pooled,14,6.461538461538462,8,6,0.6535181236673774,0.5705881135962165,4.052632367632367,4.052632367632367,6.445539942664925,3.8887,8.848678571428572,0.42084765524126444,0.42084765524126444,1.9063818549403235,1.1896347102025029,3.669232025642544,8.814959314429997,3.5313913654892444,4.026188124095367,2.5696,21.53499330933924,0.5890139442493512,0.12782648342091996,0.30341031022246795,0.29530934296124295,5.674867541994557,-8.08525331750306,4.077723083617405,7.973861589593409,4.466841403568873,-2.2355261411884486
Baldi_1999,21b,0.9,0.9,pooled,10,6,8,6,0.4413793103448276,0.5705881135962165,4.264047619047619,4.264047619047619,8.15075736763237,4.705015,9.088125,0.5032821660023157,0.5032821660023157,3.2464504559384513,1.9477549980521642,4.636273397293049,8.814959314429997,3.5313913654892444,4.026188124095367,2.5696,21.53499330933924,0.5890139442493512,0.12782648342091996,0.30341031022246795,0.29530934296124295,5.674867541994557,-7.726322508683785,5.731646791422793,13.594031265822068,7.231112224851813,-2.193331953077536
Baldi_1999,12a,1.02,1.02,pooled,14,4.941176470588235,10,6,0.4393530997304582,0.5705881135962165,3.832734765234758,4.345737595737595,8.067998776796339,5.016075,11.436806547619048,0.32204402678682753,0.4131386606721742,2.894718582849348,1.7541564851079368,5.38306929330808,8.814959314429997,3.5313913654892444,4.026188124095367,2.5696,21.53499330933924,0.5890139442493512,0.12782648342091996,0.30341031022246795,0.29530934296124295,5.674867541994557,-8.458585060400678,6.370716055504626,13.321269965207891,8.284448353268257,-1.7794577031080732
Baldi_1999,20,1.15,1.15,pooled,31,10.21978021978022,9,6,0.8428990364474236,0.5705881135962165,4.1851728374477375,3.1945369091420246,3.154810977478616,2.06375,9.523427419354839,0.5979718073446239,0.4007958077078167,0.839944415329997,0.6533258073524755,3.7702716145744044,8.814959314429997,3.5313913654892444,4.026188124095367,2.5696,21.53499330933924,0.5890139442493512,0.12782648342091996,0.30341031022246795,0.29530934296124295,5.674867541994557,-7.860232380207116,-2.6352477775516316,-2.871943099025988,-1.7129495292209178,-2.116624890554304
Baldi_1999,9,1.18,1.18,pooled,21,5.7272727272727275,9,6,0.7189695550351288,0.5705881135962165,3.6227091626124075,3.6227091626124075,4.451916048276318,2.90329,9.881507936507937,0.4463146271212841,0.4463146271212841,1.534712305771533,0.9239548521133046,3.8172480508692193,8.814959314429997,3.5313913654892444,4.026188124095367,2.5696,21.53499330933924,0.5890139442493512,0.12782648342091996,0.30341031022246795,0.29530934296124295,5.674867541994557,-8.815156589263225,0.7143887141326001,1.403142575704815,1.1299676354763841,-2.0535255292911083
Baldi_1999,2,1.44,1.44,pooled,36,16.615384615384617,6,6,0.9762872628726287,0.5705881135962165,4.205643767698607,2.906124067662252,2.9911951527834635,1.802595,6.132407407407407,0.5770073811301992,0.28555782261227836,0.448357461586764,0.3194533663012585,1.6283696225925668,8.814959314429997,3.5313913654892444,4.026188124095367,2.5696,21.53499330933924,0.5890139442493512,0.12782648342091996,0.30341031022246795,0.29530934296124295,5.674867541994557,-7.825477803595254,-4.891531716225417,-3.411199080720168,-2.5972933748346168,-2.7141754037343144
